isbn,authors,original_publication_year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,should_i_read
440227534,Lois Lowry,1989.0,Number the Stars,4.11,333638,3797,12794,63919,123296,138559,1
446692638,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",4.08,311499,4281,10929,61630,118236,122955,1
307341542,Gillian Flynn,2006.0,Sharp Objects,3.92,207889,4988,17566,81036,147558,103690,0
439366771,Katherine Paterson,1977.0,Bridge to Terabithia,3.98,337644,8287,20081,74409,119504,131193,0
312360266,"P.C. Cast, Kristin Cast",2007.0,"Marked (House of Night, #1)",3.79,360044,21547,34170,81486,97982,135835,0
743269519,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4.05,314700,9038,17041,61036,109359,137410,1
743477545,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,3.94,334241,5598,20498,84388,130051,120975,0
618711651,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,3.97,294726,8847,20556,61303,109008,119402,0
375869026,R.J. Palacio,2012.0,Wonder,4.43,228538,4504,7833,34567,105977,224910,1
039480001X,Dr. Seuss,1957.0,The Cat in the Hat,4.15,314016,6179,14497,57850,85944,152712,1
312641893,Marissa Meyer,2012.0,"Cinder (The Lunar Chronicles, #1)",4.15,427663,12154,18256,66180,150914,206642,1
316206849,"Robert Galbraith, J.K. Rowling",2013.0,"The Cuckoo's Calling (Cormoran Strike, #1)",3.83,297712,9729,20151,79290,138955,92370,0
545123267,Maggie Stiefvater,2009.0,"Shiver (The Wolves of Mercy Falls, #1)",3.78,356625,17815,35108,86129,105099,126660,0
452011876,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,3.68,283295,30901,27442,53762,78744,105796,0
143038257,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3.64,283516,14371,27844,77127,97820,71358,0
517223627,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,Alice in Wonderland,4.03,343252,7467,18101,70170,109730,137803,1
143034901,"Carlos Ruiz Zafón, Lucia Graves",2001.0,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4.24,263685,4789,11769,42214,101612,157170,1
385738757,James Dashner,2010.0,"The Scorch Trials (Maze Runner, #2)",3.93,305643,5525,21370,79458,124458,115496,0
767900383,Frances Mayes,1996.0,Under the Tuscan Sun,3.72,279264,12008,22882,74910,93439,78597,0
399167064,Liane Moriarty,2014.0,Big Little Lies,4.2,306186,3775,7865,49115,159494,151184,1
590920685,Gail Carson Levine,1997.0,Ella Enchanted,3.97,339117,6619,20066,80272,110568,128224,0
743297334,Ernest Hemingway,1926.0,The Sun Also Rises,3.83,284988,9602,23682,70004,105785,94044,0
61120073,Betty  Smith,1943.0,A Tree Grows in Brooklyn,4.24,291909,3693,9667,43734,103879,148027,1
446677388,James Patterson,1995.0,"Kiss the Girls (Alex Cross, #2)",3.93,274639,10518,14558,58296,95980,99764,0
312577222,Kristin Hannah,2015.0,The Nightingale,4.54,253606,2829,4913,20612,82844,215817,1
1400078776,Kazuo Ishiguro,2005.0,Never Let Me Go,3.8,294123,9081,26036,78203,118163,92144,0
786890754,Cecelia Ahern,2003.0,P.S. I Love You,4.01,262921,7027,16336,56951,90089,113010,1
1844080382,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,4.2,177384,4565,10900,49263,112768,152100,1
156030306,Daniel Keyes,1966.0,Flowers for Algernon,4.07,313044,4223,14882,65106,122462,129526,1
552995878,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Like Water for Chocolate,3.94,263199,8887,15941,60147,100011,100483,0
812968069,Lisa See,2005.0,Snow Flower and the Secret Fan,4.05,280475,3268,11286,56005,116178,103923,1
451205766,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,4.36,256480,2930,5985,30009,83730,147732,1
525476881,John Green,2006.0,An Abundance of Katherines,3.63,312754,14225,36867,98115,111740,86477,0
553803719,Isaac Asimov,1951.0,Foundation (Foundation #1),4.13,279688,7697,12471,47251,97583,132586,1
62255657,Neil Gaiman,2013.0,The Ocean at the End of the Lane,3.99,293844,7038,18089,64714,127761,118649,0
60513063,Shel Silverstein,1981.0,A Light in the Attic,4.34,297861,3585,7593,38923,85051,169362,1
751565350,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,270603,15828,35842,96395,133156,116552,0
61726834,Lauren Oliver,2011.0,"Delirium (Delirium, #1)",3.99,256975,8868,21223,68789,117580,135938,0
385339704,John Grisham,1992.0,The Pelican Brief,3.95,288376,2362,12423,73587,116438,91358,0
61139378,Neil Gaiman,2002.0,Coraline,4.03,316379,7078,15010,67188,126167,128187,1
60853980,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4.25,298304,4991,10988,44804,101159,164431,1
140042598,Jack Kerouac,1955.0,On the Road,3.64,246602,13769,31221,70104,88569,74221,0
1476729085,Graeme Simsion,2013.0,"The Rosie Project (Don Tillman, #1)",4.01,251703,4544,11558,57792,133951,97664,1
446579939,Nicholas Sparks,2008.0,The Lucky One,4.1,267166,3661,11792,54208,94613,117049,1
451191153,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,3.85,244545,18158,18720,44131,76424,97543,0
038039586X,Richard Adams,1972.0,"Watership Down (Watership Down, #1)",4.05,292426,9158,15767,52906,102093,128449,1
307886263,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),3.84,290674,6438,18856,81229,117248,89160,0
375414495,Abraham Verghese,2009.0,Cutting for Stone,4.28,258319,4586,9249,32671,91293,143280,1
006112527X,"C.S. Lewis, Pauline Baynes",1951.0,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",4.08,306492,2658,12490,69089,112121,128906,1
753453800,Robert Louis Stevenson,1882.0,Treasure Island,3.82,268012,5349,19127,86487,114968,84584,0
1423140591,Rick Riordan,2011.0,"The Son of Neptune (The Heroes of Olympus, #2)",4.44,299980,1773,4666,30788,93611,185962,1
1451627289,Stephen King,2011.0,11/22/63,4.29,258464,2927,7649,35500,109392,147589,1
241003008,Eric Carle,1969.0,The Very Hungry Caterpillar Board Book,4.29,296952,5801,11214,43549,73389,170575,1
140285601,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,4.18,238940,2701,8491,43680,102441,116840,1
451528557,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,3.87,276076,3570,16119,81773,118129,84139,0
849946158,"Todd Burpo, Lynn Vincent",2010.0,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,4.01,228371,9291,15024,44510,68399,105794,1
385751060,John Boyne,2006.0,The Boy in the Striped Pajamas,4.1,285692,5297,13562,54987,121193,130362,1
1892295490,Joseph Conrad,1899.0,Heart of Darkness,3.42,255576,25591,42946,84433,88608,66813,0
044654759X,Nicholas Sparks,2010.0,Safe Haven,4.19,255531,3010,9496,45461,91240,125767,1
1582701709,Rhonda Byrne,2006.0,"The Secret (The Secret, #1)",3.62,241537,23328,26321,55785,61698,83813,0
60987561,Wally Lamb,1998.0,I Know This Much Is True,4.17,246917,4430,9972,39899,86909,116398,1
1416524347,Stephen King,1983.0,Pet Sematary,3.91,256383,4584,17315,73475,102744,95635,0
671021001,Wally Lamb,1992.0,She's Come Undone,3.84,259576,10224,20064,59412,91423,87801,0
756404738,Patrick Rothfuss,2011.0,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4.57,245686,1486,4018,17932,66415,192498,1
440241901,Sophie Kinsella,2003.0,Can You Keep a Secret?,3.83,278747,8003,19319,76244,101810,88425,0
1442403543,Cassandra Clare,2011.0,"City of Fallen Angels (The Mortal Instruments, #4)",4.16,341826,4306,16000,64499,120426,167936,1
743418174,Jennifer Weiner,2001.0,"Good in Bed (Cannie Shapiro, #1)",3.7,248804,12137,20336,66587,84488,68757,0
380018179,Colleen McCullough,1977.0,The Thorn Birds,4.22,255651,2889,9117,42299,85531,126990,1
60530928,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,4.12,302303,5515,12566,53668,120830,132872,1
1451681739,M.L. Stedman,2012.0,The Light Between Oceans,4.0,243526,3432,11985,56557,124430,92030,1
439709105,"Cornelia Funke, Anthea Bell",2003.0,"Inkheart (Inkworld, #1)",3.86,285011,8524,22966,71494,98625,99805,0
91883768,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,3.74,237272,12161,23384,61934,77196,78459,0
307279464,Bill Bryson,1997.0,A Walk in the Woods,4.05,250192,3553,10293,50487,104690,95426,1
553279378,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,4.19,270859,4969,9937,42472,95531,131539,1
61950726,Christina Baker Kline,2013.0,Orphan Train,4.14,226091,1703,6769,42434,116003,97059,1
1442416866,Cassandra Clare,2012.0,"City of Lost Souls (The Mortal Instruments, #5)",4.3,300553,3341,10329,43333,97947,172919,1
316204277,Maria Semple,2012.0,"Where'd You Go, Bernadette",3.9,215453,4080,13047,59489,119361,72176,0
60557818,Neil Gaiman,1996.0,Neverwhere,4.18,268318,3126,9628,46996,113506,128484,1
571224385,"Milan Kundera, Michael Henry Heim",1984.0,The Unbearable Lightness of Being,4.08,205279,4894,12964,42199,84519,103404,1
552135399,John Irving,1989.0,A Prayer for Owen Meany,4.22,226964,4679,9761,33669,76223,122120,1
316182540,Janet Fitch,1999.0,White Oleander,3.93,245674,3765,13598,60133,94893,81887,0
039925675X,Marie Lu,2011.0,"Legend (Legend, #1)",4.19,299998,5069,11608,48677,106122,146996,1
743496728,Jodi Picoult,2007.0,Nineteen Minutes,4.1,235978,2852,9629,46237,94104,98871,1
1401323251,"Randy Pausch, Jeffrey Zaslow",2008.0,The Last Lecture,4.25,241869,3004,8851,35547,76621,124120,1
812511816,Robert Jordan,1990.0,"The Eye of the World (Wheel of Time, #1)",4.18,260184,6163,11298,38946,88024,128552,1
61150142,Jodi Picoult,1998.0,The Pact,4.0,221225,3586,11789,50494,85430,84060,1
60764902,C.S. Lewis,1953.0,"The Magician's Nephew (Chronicles of Narnia, #6)",4.01,268355,3168,14602,69051,105375,111374,1
595440096,Lisa Genova,2007.0,Still Alice,4.3,223432,1178,4249,28642,96615,114387,1
425263916,Sylvia Day,2012.0,"Reflected in You (Crossfire, #2)",4.33,252564,2923,8651,33911,74587,147536,1
375814248,"Roald Dahl, Quentin Blake",1961.0,James and the Giant Peach,3.99,270402,4235,13199,65762,104078,102463,0
446696617,James Patterson,2001.0,"1st to Die (Women's Murder Club, #1)",4.05,233984,4464,10087,48616,83796,95465,1
345453743,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide to the Galaxy,4.37,222842,2657,6328,26431,66655,136349,1
340896965,David Nicholls,2009.0,One Day,3.77,222926,8632,21291,59874,86793,70462,0
60775858,"Margaret Wise Brown, Clement Hurd",1947.0,Goodnight Moon,4.27,244842,4998,10298,37146,59629,140607,1
61969559,Pittacus Lore,2010.0,"I Am Number Four (Lorien Legacies, #1)",3.94,253437,6538,17766,58268,90409,97214,0
140275363,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750.0,The Iliad,3.83,241088,7701,20845,68844,89384,86791,0
316228532,J.K. Rowling,2012.0,The Casual Vacancy,3.28,231835,24583,38326,74611,75741,41200,0
385339690,John Grisham,1996.0,The Runaway Jury,3.96,222712,1613,8950,56426,90284,69588,0
316777730,David Sedaris,1997.0,Naked,4.08,201337,2631,7051,37023,81934,76127,1
375840400,Christopher Paolini,2005.0,"Eldest (The Inheritance Cycle, #2)",3.96,250000,5483,16680,58948,95907,97041,0
140621679,"L. Frank Baum, W.W. Denslow",1900.0,"The Wonderful Wizard of Oz (Oz, #1)",3.98,247521,4197,13653,65910,95948,99692,0
000720230X,C.S. Lewis,1951.0,"Prince Caspian (Chronicles of Narnia, #2)",3.96,250221,2399,12145,68026,101461,89038,0
679785892,"Hunter S. Thompson, Ralph Steadman",1971.0,Fear and Loathing in Las Vegas,4.08,232489,4730,11381,42362,84094,99573,1
1416975888,Cassandra Clare,2011.0,"Clockwork Prince (The Infernal Devices, #2)",4.46,307994,3420,6235,29508,85633,203223,1
62268341,Amy Poehler,2014.0,Yes Please,3.81,251082,8886,19000,69227,96483,80627,0
743477553,William Shakespeare,1603.0,Othello,3.88,238875,4281,16576,64922,92076,78902,0
1400033411,Toni Morrison,1987.0,Beloved,3.77,233825,12441,21409,53863,79915,77470,0
439206472,"Lemony Snicket, Brett Helquist",1999.0,"The Bad Beginning (A Series of Unfortunate Events, #1)",3.89,275670,6701,18612,70767,102585,96359,0
449213943,"Erich Maria Remarque, A.W. Wheen",1929.0,All Quiet on the Western Front,3.92,249113,7646,17740,55908,90874,93621,0
679805273,Dr. Seuss,1990.0,"Oh, The Places You'll Go!",4.34,257260,3615,8150,33869,63795,150573,1
159463176X,Khaled Hosseini,2012.0,And the Mountains Echoed,4.03,199326,2049,9146,45985,93953,77983,1
345404475,"Philip K. Dick, Roger Zelazny",1968.0,Do Androids Dream of Electric Sheep?,4.08,223828,2097,8453,45683,100794,87981,1
141439742,"Charles Dickens, George Cruikshank, Philip Horne",1838.0,Oliver Twist,3.85,230181,4766,15425,65342,96135,71495,0
60652896,C.S. Lewis,1942.0,The Screwtape Letters,4.21,116277,4524,8925,34444,75279,114997,1
525423273,Stephanie Perkins,2010.0,"Anna and the French Kiss (Anna and the French Kiss, #1)",4.08,259479,10602,14781,46011,84323,129627,1
7173040,Dr. Seuss,1957.0,How the Grinch Stole Christmas!,4.36,250602,3438,7227,32673,63395,149394,1
1401207928,"Alan Moore, David   Lloyd",1990.0,V for Vendetta,4.25,210682,3564,6593,29496,73094,107893,1
743223136,David McCullough,2001.0,John Adams,4.05,215780,11255,10372,30772,70601,97127,1
553384287,Dean Koontz,2003.0,"Odd Thomas (Odd Thomas, #1)",3.94,205986,10963,12869,39433,65984,84646,0
679879250,Philip Pullman,1997.0,"The Subtle Knife (His Dark Materials, #2)",4.1,242503,3905,11486,47802,96998,110594,1
439488400,Jerry Spinelli,2000.0,"Stargirl (Stargirl, #1)",3.74,237560,9710,22399,62918,76059,74229,0
1423113381,Rick Riordan,2010.0,"The Red Pyramid (Kane Chronicles, #1)",4.06,232791,4565,12571,46486,78216,101051,1
441788386,Robert A. Heinlein,1961.0,Stranger in a Strange Land,3.91,220301,10416,16204,45343,69937,87322,0
965904830,David Sedaris,2004.0,Dress Your Family in Corduroy and Denim,4.08,191923,2483,6620,37230,82749,75165,1
141311371,"Roald Dahl, Quentin Blake",1982.0,The BFG,4.22,245855,2987,7906,42480,86105,124891,1
076790818X,Bill Bryson,2003.0,A Short History of Nearly Everything,4.19,191535,3514,7196,29992,71534,94131,1
439227143,Jack London,1903.0,The Call of the Wild,3.83,223932,6366,16636,62853,90382,72558,0
385738773,James Dashner,2011.0,"The Death Cure (Maze Runner, #3)",3.77,223674,6731,23270,68067,84128,74988,0
61142026,Neil Gaiman,1999.0,Stardust,4.07,237602,2959,10183,52599,109208,102235,1
618485228,Jhumpa Lahiri,2003.0,The Namesake,3.96,184211,1926,8889,42552,81043,58493,0
670022411,Deborah Harkness,2011.0,"A Discovery of Witches (All Souls Trilogy, #1)",3.99,226622,9304,16503,43523,79322,101083,0
375704027,"Haruki Murakami, Jay Rubin",1987.0,Norwegian Wood,4.02,183988,2927,10416,41293,87041,76140,1
446672211,Billie Letts,1995.0,Where the Heart Is,4.0,208333,2053,8967,48023,79147,72178,1
525421580,"John Green, David Levithan",2010.0,"Will Grayson, Will Grayson",3.84,236431,8039,18868,60009,87132,80257,0
1595141758,Richelle Mead,2008.0,"Frostbite (Vampire Academy, #2)",4.3,256745,2851,7224,36392,84199,139399,1
307352145,Susan Cain,2012.0,Quiet: The Power of Introverts in a World That Can't Stop Talking,4.04,202135,5116,10093,39869,82757,83894,1
142437336,"Arthur Miller, Christopher Bigsby",1953.0,The Crucible,3.55,242980,9010,29173,80661,83304,51094,0
689840926,Gary Paulsen,1986.0,"Hatchet (Brian's Saga, #1)",3.68,222553,12070,22390,59179,73180,65144,0
076531178X,Brandon Sanderson,2006.0,"The Final Empire (Mistborn, #1)",4.43,208944,1783,4008,20554,76611,136037,1
451528956,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde,3.79,223535,2939,16110,76470,100514,63619,0
679889108,Dr. Seuss,1971.0,The Lorax,4.35,226564,3193,6884,29815,57259,133212,1
810993139,Jeff Kinney,2004.0,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",3.96,254852,10196,18564,53471,69722,111316,0
1599906953,Sarah J. Maas,2012.0,"Throne of Glass (Throne of Glass, #1)",4.24,274987,8471,12115,41710,96202,169367,1
1595141979,Richelle Mead,2008.0,"Shadow Kiss (Vampire Academy, #3)",4.37,266742,2876,6532,32789,78293,158473,1
684803356,Ernest Hemingway,1940.0,For Whom the Bell Tolls,3.95,195063,4578,11772,43122,75680,71067,0
345505336,Jamie Ford,2009.0,Hotel on the Corner of Bitter and Sweet,3.98,197294,2345,9368,44408,88468,66747,0
140120831,"Patrick Süskind, John E. Woods",1985.0,Perfume: The Story of a Murderer,4.0,178135,5659,12862,41804,78658,83771,1
60838582,Eric Schlosser,2001.0,Fast Food Nation: The Dark Side of the All-American Meal,3.73,179347,7881,12314,47602,69009,46555,0
747599874,J.K. Rowling,2007.0,The Tales of Beedle the Bard,4.06,284833,3019,15025,69367,103350,128346,1
441569595,William Gibson,1984.0,Neuromancer,3.88,183878,9313,14728,40328,65376,72672,0
99910101,Ernest Hemingway,1929.0,A Farewell to Arms,3.79,186613,6224,16181,50604,77096,57418,0
1590302257,"Sun Tzu, Thomas Cleary",-500.0,The Art of War,3.95,167332,2930,11589,48265,70644,70520,0
385344228,William Landay,2012.0,Defending Jacob,3.97,182025,2777,8608,42024,87107,61550,0
385334206,Kurt Vonnegut Jr.,1973.0,Breakfast of Champions,4.08,178154,2137,7189,34421,72558,70872,1
874774241,Betty Edwards,1979.0,The New Drawing on the Right Side of the Brain,3.84,218264,16846,16544,44024,56358,90678,0
60838728,Ann Patchett,2001.0,Bel Canto,3.92,192330,4523,13395,43193,71190,67955,0
739467352,Jared Diamond,1997.0,"Guns, Germs, and Steel: The Fates of Human Societies",4.0,171558,4352,9752,35299,68549,67491,1
385474547,Chinua Achebe,1958.0,"Things Fall Apart (The African Trilogy, #1)",3.61,199346,9494,22041,59144,74584,48097,0
385338694,Sophie Kinsella,2005.0,The Undomestic Goddess,3.82,200509,4985,13344,56048,75290,59694,0
1881273156,Gary Chapman,1990.0,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,4.23,165675,2672,6275,29306,63108,94077,1
1416589643,Chris Cleave,2008.0,Little Bee,3.7,116784,5111,16849,54949,77107,43937,0
031253275X,Alyson Noel,2009.0,"Evermore (The Immortals, #1)",3.59,230031,16941,29301,59174,59075,71213,0
590032496,"Roald Dahl, Quentin Blake",1983.0,The Witches,4.17,221431,3156,7583,40191,79598,103617,1
743298020,Diane Setterfield,2006.0,The Thirteenth Tale,3.95,213200,4510,12847,49274,85569,76402,0
1595142509,Richelle Mead,2010.0,"Spirit Bound (Vampire Academy, #5)",4.37,224247,2755,5907,26981,66097,133336,1
1595141987,Richelle Mead,2009.0,"Blood Promise (Vampire Academy, #4)",4.35,231853,2186,6182,30711,70250,135047,1
446676071,Nicholas Sparks,1998.0,Message in a Bottle,3.95,185116,4500,11979,44190,59999,71333,0
345521307,Paula McLain,2011.0,The Paris Wife,3.79,191850,3575,12959,53900,89887,47269,0
545044251,J.K. Rowling,1998.0,"Harry Potter Boxset (Harry Potter, #1-7)",4.74,190050,1105,1285,7020,30666,164049,1
62059963,Kiera Cass,2013.0,"The Elite (The Selection, #2)",4.02,234247,4780,15546,53644,91201,104645,1
156001314,"Umberto Eco, William Weaver, Seán Barrett",1980.0,The Name of the Rose,4.11,200217,4575,10031,36282,79311,94775,1
1416914633,"Beatrice Sparks, Anonymous",1971.0,Go Ask Alice,3.77,196677,7940,18269,51957,63188,64200,0
802130208,"John Kennedy Toole, Walker Percy",1980.0,A Confederacy of Dunces,3.89,170776,10993,15078,31369,54306,73645,0
158049580X,Oscar Wilde,1895.0,The Importance of Being Earnest,4.17,210630,2127,7457,38513,85492,98667,1
