isbn,original_publication_year,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
1400079276,2002.0,en-US,4.0,167593,2593,7557,30809,75564,78842
525945563,1981.0,eng,4.0,194013,3012,7790,43235,80662,70734
553803700,1950.0,eng,4.0,198368,1221,5332,35107,82535,86024
451216954,2005.0,eng,4.0,227021,6659,10012,33160,64879,123923
1416989439,2010.0,en-US,4.0,226237,5296,13835,43129,68217,103563
61726818,2010.0,eng,4.0,220160,6283,15320,50933,79050,80973
679457313,1997.0,eng,4.0,165378,5833,12631,37349,61880,64434
670024783,2014.0,en-US,4.0,168006,1466,4021,25745,80524,82018
141043768,2009.0,eng,4.0,165704,1599,6071,38562,93941,65605
553380168,1987.0,eng,4.0,165628,2487,6028,30632,70364,71899
525951652,2010.0,eng,4.0,168911,2009,5158,24893,68375,90043
1439148503,2009.0,eng,4.0,183292,4863,12998,44938,74323,64200
553380958,1992.0,eng,4.0,175883,7982,10158,29605,61336,78211
670061050,2006.0,en-US,4.0,202180,3665,10143,40684,68323,85115
525467564,1926.0,eng,4.0,207550,2636,5254,28148,60427,118748
1420925539,1887.0,eng,4.0,201499,2318,5550,38107,85345,88795
375826726,2008.0,eng,4.0,211645,4273,13094,44147,75689,89738
310276993,2002.0,en-US,4.0,170491,9635,13051,34305,48395,71077
312360282,2007.0,en-US,4.0,205340,6222,15443,47467,62243,81886
451457811,2000.0,en-US,4.0,203053,3325,9842,45940,80371,79964
1593082649,1817.0,eng,4.0,205167,4132,15938,65157,84363,62709
399162410,2013.0,eng,4.0,260048,6176,13097,47631,98816,121820
802142842,1997.0,en-US,4.0,185979,6078,14021,43914,68143,57981
60245867,1985.0,en-US,4.0,198083,3208,7772,32336,50573,104889
312323867,2005.0,en-US,4.0,172417,2164,9144,44161,68226,54834
822210894,1947.0,eng,4.0,194493,3436,11347,45238,74929,72033
751537284,2005.0,eng,4.0,190473,8554,18768,48197,68781,63229
385353308,2014.0,eng,4.0,160466,4039,8449,33537,77755,65600
1476738017,2012.0,eng,4.0,183777,2589,5734,25138,81377,128602
1406321346,2013.0,eng,5.0,162099,1935,3804,16964,49313,175968
1416500189,1931.0,eng,4.0,182220,5262,11487,38413,67056,71187
140135154,1972.0,eng,4.0,155658,13276,13342,32193,39251,58797
385335970,1992.0,eng,4.0,178110,1200,4958,27491,70976,106364
345368584,1989.0,eng,4.0,155338,991,2180,14437,43107,98720
1594489580,2007.0,eng,4.0,160330,5212,12924,37298,67080,58610
61120065,1937.0,eng,4.0,181106,5743,14231,44676,69779,63835
439321603,2001.0,eng,4.0,185928,2847,13155,52573,64027,76863
316322407,2012.0,eng,4.0,214412,7433,9470,38518,77944,94485
141439807,1814.0,eng,4.0,205064,4183,14784,59163,82001,64336
080701429X,1946.0,eng,4.0,171281,2161,4948,23224,59644,103774
670038601,2007.0,eng,4.0,188024,6553,15636,51430,77182,50920
618680004,2006.0,eng,4.0,162740,9571,11019,31723,60769,63692
525422943,2011.0,en-US,4.0,193141,2856,10629,43007,76839,85031
345915593,1978.0,eng,4.0,167106,3098,7716,31528,67942,68794
515141429,1997.0,eng,4.0,162972,2652,7160,35471,71953,65467
375757325,1719.0,eng,4.0,178188,6429,18126,58497,67140,46673
937832383,1513.0,eng,4.0,153128,4222,14222,49930,63294,50312
440238153,2000.0,eng,4.0,192315,4739,11883,39131,70648,91209
765346524,1994.0,eng,4.0,175771,6176,9386,27430,55921,89246
316769029,1961.0,en-US,4.0,152906,2841,9398,34950,56515,58993
385720920,2001.0,eng,4.0,154643,4541,13841,46314,60868,37399
374528373,1880.0,eng,4.0,155838,2339,5887,22752,51450,95707
375822747,2003.0,eng,4.0,198809,3684,13227,53014,74561,59599
451933028,1996.0,eng,4.0,173950,725,3044,19770,59813,107757
000100039X,1923.0,eng,4.0,142641,2748,6601,24667,47472,83064
394541553,1985.0,eng,4.0,184007,2822,4801,21104,56900,105988
312379838,2008.0,en-US,4.0,191743,5701,13859,43080,56984,78726
812550757,1986.0,en-US,4.0,164287,1855,8031,36323,70924,65631
684823780,1952.0,eng,4.0,184759,4215,6220,23223,54958,109817
1400031702,1992.0,eng,4.0,168405,3685,9750,32410,66858,76893
375725784,2000.0,eng,4.0,145459,7877,15434,35148,50148,41172
553381679,1980.0,eng,4.0,176062,3977,10151,37279,63914,72553
439228905,1877.0,eng,4.0,183255,3633,11665,47165,62472,70270
192833987,1869.0,eng,4.0,168037,4952,9691,31876,60043,86430
679735771,1991.0,eng,4.0,166083,8639,13632,36830,61550,56458
613371658,2000.0,eng,4.0,193140,5442,16659,57732,61651,59187
1400034779,1998.0,eng,4.0,180320,6389,14860,49558,66723,51728
451457994,1968.0,eng,4.0,170841,2050,6387,32236,67831,72157
1590525132,1991.0,eng,4.0,157506,2949,4277,13328,33009,110074
842342702,1995.0,eng,4.0,161173,12626,13163,31144,43391,64697
62059998,2014.0,eng,4.0,139544,3322,9750,35942,72422,115603
545265355,2010.0,eng,4.0,129665,1015,2521,13438,42932,99854
805063897,2001.0,eng,4.0,152786,10628,14572,40395,53783,38092
593053893,2008.0,eng,4.0,170096,3877,12970,52917,65379,47438
812517725,1990.0,en-US,4.0,162595,1824,5059,25119,64494,76004
743477154,1990.0,eng,4.0,167379,2760,6662,37396,66098,60129
385074077,1849.0,en-US,4.0,160063,1247,2923,19028,49902,87226
553256696,1971.0,en-US,4.0,171384,2958,3872,17731,44665,109496
192835084,1892.0,eng,4.0,139816,864,3047,24897,68111,88072
553381547,1986.0,eng,4.0,159596,2169,5408,24359,55122,78309
312282990,2000.0,eng,4.0,147717,2958,7191,22236,52498,71720
802798233,2008.0,eng,4.0,198627,6422,11998,35815,57351,93422
805072454,1904.0,en-US,4.0,169306,2488,8076,38675,65507,81613
689865392,2005.0,eng,4.0,193405,3808,13664,52192,72804,61287
965341984,1994.0,eng,4.0,133408,2022,6154,23828,57956,69745
739465511,2005.0,eng,4.0,149438,1136,3767,27768,67204,60849
375507256,2004.0,eng,4.0,152441,5442,10645,28665,58983,68504
767902890,1990.0,en-US,4.0,168678,2623,7845,30102,65204,75385
1844137872,1988.0,eng,4.0,149453,11641,11724,27885,38313,60554
006197806X,2012.0,eng,4.0,181656,3024,8570,35845,69351,74854
307277887,2004.0,eng,4.0,150055,4689,10180,35941,53459,53593
1841493007,2002.0,eng,4.0,190565,1576,8771,50217,81598,67176
765305119,1991.0,eng,4.0,153809,1667,4474,23895,59113,75634
141439491,1726.0,eng,4.0,168727,5995,19839,63680,61509,37276
743482751,1598.0,eng,4.0,175616,2305,7837,37688,66480,71392
393320979,975.0,en-US,3.0,155903,12256,25619,56758,51660,37894
1401207529,1987.0,eng,4.0,145267,3392,4611,19732,47742,72969
62409859,2015.0,eng,3.0,138669,8284,26200,58810,48468,23066
316143472,2008.0,en-US,4.0,150898,1847,5695,30933,63930,54571
316134023,2011.0,eng,4.0,198283,7073,12325,38879,76179,94359
1409151174,2015.0,eng,4.0,83354,7454,14867,48254,95303,123862
1400069289,2011.0,eng,4.0,155977,3239,6918,33079,66044,60989
679751521,1994.0,eng,4.0,167997,2332,9145,42827,70546,50831
1301949825,2012.0,eng,4.0,189938,3520,6597,23251,56888,117521
142437018,1905.0,eng,4.0,199872,2653,6227,35428,73488,98037
142406252,2004.0,en-US,4.0,179415,2686,7512,33156,59958,80385
439861365,1954.0,eng,4.0,189671,2752,13751,54684,68114,69879
1595143068,2010.0,eng,4.0,206792,2797,5330,21948,54440,133137
64400026,1935.0,eng,4.0,195424,3278,7217,33528,61997,94849
380002558,1922.0,eng,4.0,173469,2438,5354,26752,52991,99151
60589469,1974.0,eng,4.0,139411,6589,14196,36227,49874,47106
375759239,1897.0,eng,4.0,159752,2843,11418,51466,69720,45990
60887303,2006.0,en-US,4.0,156328,5743,12397,37519,47724,62453
670241334,1948.0,en-US,4.0,160860,1966,5326,25357,42664,87024
1594200823,2006.0,eng,4.0,133271,1566,4451,22055,58252,61340
316176486,2013.0,eng,4.0,138454,6855,13811,36514,57917,43564
446696129,2000.0,en-US,4.0,142092,1692,5815,30135,49684,61044
385335997,1993.0,eng,4.0,157395,827,3030,21397,59170,99784
393315053,1996.0,eng,4.0,156869,1788,6304,30594,50942,67245
747560595,1993.0,eng,4.0,159249,3780,12486,44781,67480,50663
441012183,2004.0,eng,4.0,199572,1638,5933,39853,78663,84118
141439599,1891.0,eng,4.0,171599,8364,16185,44317,64689,57110
192840398,1856.0,eng,4.0,158877,7682,18771,51707,62328,46065
394820371,1961.0,en-US,4.0,178432,2848,6922,27918,56237,91467
765326353,2010.0,eng,5.0,144822,1085,1827,7661,33962,119942
078685197X,2006.0,en-US,4.0,161001,2018,6246,28680,58548,70221
765316889,2007.0,eng,4.0,150736,534,2630,18661,63880,85697
034552554X,2011.0,eng,4.0,140076,1464,5500,28409,69343,54952
156389341X,1986.0,eng,4.0,135979,3353,5104,18631,42654,74607
446617792,2005.0,eng,4.0,172302,4747,9858,32564,54067,81799
1573225517,1995.0,eng,4.0,134849,1587,6973,34435,63435,44499
446696110,2003.0,en-US,4.0,136427,1867,5499,26372,45789,63357
385721676,2003.0,eng,4.0,151500,3548,8557,31794,64097,59181
60574216,1998.0,en-US,4.0,113915,8235,15283,38147,36751,31104
60899220,2000.0,eng,4.0,134177,1668,5600,30364,61600,46701
99244721,1999.0,en-US,4.0,148563,2738,11205,41822,57567,45081
486266893,1759.0,eng,4.0,151471,4906,14285,45693,59709,47024
374480095,1975.0,eng,4.0,174280,3823,12462,46988,64213,56570
1713221,1960.0,eng,4.0,174204,3986,8065,31523,45916,88319
071483355X,1950.0,en-US,4.0,164708,12639,13426,32492,39357,68539
312642962,2013.0,eng,4.0,193766,1250,3669,25696,81461,100934
751532711,1997.0,eng,4.0,153764,5093,11346,35831,57062,64572
1442426640,2011.0,eng,4.0,190722,4217,9307,32161,55811,95842
670020559,2009.0,eng,3.0,147908,10045,21851,47087,52810,33816
1421501686,2004.0,eng,4.0,139501,2040,3448,14453,34728,86426
689875347,2003.0,eng,4.0,173613,6620,16645,44166,56502,58174
60529709,2002.0,eng,4.0,131492,4169,10063,30365,51579,48136
752863886,1986.0,en-US,4.0,142168,1623,4638,27003,57766,54776
140439447,1849.0,eng,4.0,150512,3426,9508,35753,56963,58750
316013684,2007.0,eng,4.0,160607,3502,7316,26704,62780,71190
679760806,1967.0,eng,4.0,131389,2428,5647,18910,42164,87631
553383043,1968.0,en-US,4.0,155042,3253,9210,34737,58618,61240
763616052,2000.0,eng,4.0,154476,2076,8308,36097,54057,58537
743253973,1959.0,en-US,4.0,155901,8518,18503,45480,53424,36478
385339607,1995.0,eng,4.0,137412,986,6288,38331,55983,41203
142437239,1605.0,eng,4.0,134931,4667,12289,38171,50811,53315
6480098,1995.0,eng,4.0,132777,2462,6103,25949,59803,68165
345418921,1980.0,eng,4.0,153838,700,3728,27009,66783,74145
385739141,2010.0,eng,4.0,174393,5367,14327,41971,52983,66736
723247706,1901.0,eng,4.0,162373,2294,6298,30659,48594,77625
64405044,1953.0,eng,4.0,170453,1580,9479,47180,65697,61412
765316897,2008.0,eng,4.0,143622,596,2257,14291,49628,94313
679746048,1993.0,eng,4.0,145161,1827,8242,38968,56689,45450
743278909,1970.0,en-US,4.0,133728,6169,13796,34951,44689,51162
1481426303,2014.0,eng,4.0,177796,1683,4287,18763,49304,129288
1416524517,2006.0,en-US,4.0,144591,5563,16309,44687,47447,39144
067002581X,2013.0,eng,4.0,113565,2292,3772,15002,43457,74605
618391118,1977.0,eng,4.0,134106,4943,13613,36498,47548,58149
451210859,1987.0,eng,4.0,139052,1062,4303,22908,59055,70185
99428644,1925.0,eng,4.0,131856,3539,9051,31198,58123,57359
142501557,2002.0,eng,4.0,151829,2714,8175,32346,49750,62122
743275012,2000.0,eng,4.0,128406,1123,5518,32571,57131,42471
385523386,2010.0,eng,4.0,127186,3322,11023,43493,57605,31425
451528018,1902.0,eng,4.0,154517,1098,5204,35369,71857,65035
374275637,2011.0,eng,4.0,136950,3714,7025,25687,49723,63122
345350499,1982.0,eng,4.0,157736,3469,7966,27551,51373,72972
689841582,1970.0,eng,4.0,151789,3588,10014,40314,55092,53075
446612707,2002.0,eng,4.0,129807,3102,10605,36852,42686,43262
1476754454,2014.0,eng,4.0,125847,3242,7332,32479,60965,44473
441014941,2007.0,eng,4.0,162689,1127,5785,37956,66515,62271
375706771,1997.0,en-US,4.0,133155,1317,5372,30829,57029,40987
395389496,1985.0,en-US,4.0,168001,2857,6268,23676,42383,93663
425134350,1987.0,eng,4.0,141674,1351,3943,27548,58440,54919
61124265,1998.0,eng,4.0,111856,5217,12725,35174,43885,35190
385349947,2013.0,eng,4.0,135635,3688,7487,30825,55784,47547
441013333,2005.0,eng,4.0,169560,969,6113,42398,69792,59884
62085484,2011.0,en-US,4.0,176433,7715,12475,34344,61578,84188
385342063,2011.0,eng,4.0,144533,3523,8046,34351,58073,50520
1857993284,1991.0,eng,4.0,109692,3975,9949,32355,50286,46828
316134112,2011.0,eng,4.0,188136,2655,6588,29411,42475,107145
553278223,1950.0,en-US,4.0,143236,1666,5808,28385,56556,63913
307592839,2010.0,eng,4.0,120126,6060,14855,36024,48972,33833
753454947,1880.0,eng,4.0,144497,2236,8362,37291,50838,55942
7202326,1956.0,eng,4.0,158701,3501,10243,35440,54778,70679
525950079,2007.0,eng,4.0,128715,1212,4241,20508,53074,66257
312360304,2008.0,en-US,4.0,180961,5974,14466,42946,53682,71482
60874163,2007.0,eng,4.0,150003,4103,12836,39399,48089,52661
140424385,1390.0,eng,3.0,148480,6795,19618,52875,48893,30480
312348649,2006.0,en-US,4.0,124371,3042,10434,39728,44093,32028
375856110,2011.0,en-US,4.0,146905,3498,9379,28585,50380,70875
307593312,2009.0,eng,4.0,125195,3934,9901,28881,51416,44559
1840224029,1852.0,eng,4.0,137858,3732,11754,39559,52344,48170
60809248,1909.0,eng,4.0,141110,2451,8945,35912,51572,56799
441014917,2006.0,en-US,4.0,163054,1028,6116,40058,66966,58787
156007754,1995.0,en-US,4.0,98738,2960,6745,21616,47839,54097
374158460,2010.0,en-US,4.0,119213,6143,11728,29502,47828,35481
142421715,2011.0,eng,4.0,100886,6581,22713,57856,55935,36499
1423100034,2006.0,en-US,4.0,150222,6407,13220,37418,45880,54960
1416562591,2008.0,eng,4.0,114531,2934,9631,34919,51398,26750
1841156736,2001.0,eng,4.0,117657,6684,10960,27173,46440,40014
1921351438,1995.0,eng,4.0,128961,6777,7212,30921,50809,39875
60541830,1980.0,eng,4.0,129811,2910,13893,48006,45059,24554
618101365,1999.0,eng,4.0,110651,860,4045,21705,50880,47572
60838655,1980.0,eng,4.0,137372,6435,6926,21522,42751,64692
679745653,1958.0,eng,4.0,129778,1953,8353,40016,62437,45767
345504968,2010.0,eng,4.0,126993,3522,7867,24461,53735,56187
60515198,2005.0,eng,4.0,137639,1219,5671,32195,66653,47727
670011940,2009.0,eng,4.0,151721,2588,7073,30314,52171,64184
159420571X,2014.0,eng,4.0,108703,2352,8110,36543,57858,29687
553383809,1982.0,en-US,4.0,119930,1380,4506,21376,50822,62255
451155750,1979.0,en-US,4.0,132723,1371,7164,37094,52341,41416
646418432,1920.0,eng,4.0,135514,3132,5501,33269,55831,50884
425200450,1934.0,eng,4.0,138444,706,4027,30417,70825,67687
307271080,2013.0,eng,4.0,113252,1764,3564,16174,50092,63514
446611085,2001.0,eng,4.0,121398,2106,5364,21005,38213,57476
451167805,1980.0,eng,4.0,142213,1589,9090,42672,51583,43197
425263924,2013.0,eng,4.0,141641,2275,6942,25570,47336,75608
307266303,2009.0,eng,4.0,109642,1516,3182,15027,42605,59098
1616203218,2014.0,eng,4.0,115393,2685,5844,28640,63184,44960
1585424331,1937.0,eng,4.0,87445,2764,5469,18408,33331,57472
60885378,1932.0,eng,4.0,165127,2773,5952,31155,57916,80195
765356155,2004.0,eng,4.0,133683,8086,14044,30972,48696,52890
446696137,2001.0,eng,4.0,116800,1452,5660,27409,42912,45740
1423146727,2013.0,eng,5.0,159774,698,1916,12999,45501,114293
61448761,2008.0,eng,4.0,144606,6428,12529,32771,47507,54718
446615862,2003.0,en-US,4.0,118045,2102,7587,28194,39312,47163
743226720,2005.0,eng,4.0,130293,3155,5468,23230,51681,51844
330419129,2003.0,eng,4.0,112167,1958,5259,25101,52050,39329
61928127,2012.0,eng,4.0,116053,2869,10393,38113,51164,25782
307237699,2006.0,en-US,4.0,110873,7053,7808,28645,40177,30432
743455967,1999.0,eng,4.0,131481,1361,3497,18862,51470,76728
312364083,2008.0,en-US,4.0,121966,2074,6448,25649,46852,50101
345418972,1987.0,eng,4.0,128244,1851,9728,40085,49513,33828
312348673,2008.0,en-US,4.0,124812,3289,10895,39052,44476,31902
316206873,2014.0,eng,4.0,120008,1330,4361,27130,67680,44645
345476883,1985.0,eng,4.0,141299,1531,6801,30996,54376,57263
62049801,2011.0,eng,4.0,124837,2243,8179,32560,57115,35643
374533571,2008.0,en-US,4.0,110939,1493,5495,25882,54594,41944
076072850X,1869.0,eng,4.0,121112,2333,8924,38817,55211,43413
743272498,2005.0,en-US,4.0,124786,2456,6856,33052,49899,38537
151009988,1925.0,en-US,4.0,136327,6254,13779,37308,52528,48478
067102423X,1998.0,en-US,4.0,131004,2377,9330,35689,46716,43755
786226749,1985.0,eng,4.0,124876,1250,4327,23669,55302,49715
014044906X,1872.0,eng,4.0,117108,1273,6693,36897,55603,40666
60739495,1994.0,eng,4.0,129350,3251,8401,29328,43060,48930
60589280,2003.0,eng,4.0,102206,4444,11306,31202,38487,30702
316767727,1953.0,eng,4.0,105138,1416,3591,18615,41479,52196
031610969X,2005.0,eng,4.0,121373,4405,11803,37340,44811,31204
1416912045,2007.0,eng,4.0,143892,3032,5976,22062,50286,71287
385335989,1996.0,eng,4.0,123736,584,2679,18529,48756,75180
399256768,2013.0,eng,4.0,149702,1213,3659,21004,56370,77947
074348276X,1603.0,eng,4.0,135448,2825,10502,36179,47682,50094
435233076,1949.0,eng,3.0,132061,6733,19241,46338,46051,29234
446579920,2007.0,en-US,4.0,93479,2160,7288,28349,42867,47861
545422906,2012.0,en-US,5.0,119915,1968,2226,10191,24365,81325
452287588,2005.0,eng,4.0,106211,4424,7162,19384,32949,49538
1591164419,2002.0,eng,4.0,120004,2644,5380,18982,30554,62873
1451666179,2013.0,eng,4.0,118910,4313,5424,17787,39701,63783
812513738,1992.0,en-US,4.0,122524,930,3327,20346,48728,57231
192076920X,2003.0,eng,4.0,95213,2188,4308,13378,34106,57858
441015891,2008.0,eng,4.0,151095,946,5941,37809,62516,54602
670032565,1991.0,eng,4.0,117483,801,3169,19831,50959,60497
451188454,1997.0,en-US,4.0,120541,1165,3101,20494,47836,52654
375408266,1995.0,eng,4.0,119911,2975,10982,39603,55731,32414
805047905,1967.0,eng,4.0,125668,2280,6108,22298,31492,64984
553283685,1989.0,eng,4.0,122225,2284,5503,18329,41131,63242
142000698,1947.0,eng,3.0,133264,8757,18361,48458,45467,24848
61007226,1971.0,en-US,4.0,124467,2211,4877,22809,43470,57208
031612558X,2009.0,eng,4.0,145874,7314,21317,50829,43629,36680
067976402X,1994.0,eng,4.0,131945,2507,9023,35994,54408,34280
440174643,1976.0,en-US,4.0,118951,784,1951,12877,36557,70416
930289455,1988.0,eng,4.0,113855,883,2751,14311,38045,67322
679732764,1952.0,eng,4.0,123073,4351,10006,28935,43080,41092
374105235,2007.0,en-US,4.0,116260,1424,3801,20057,46963,49596
751514624,1982.0,eng,4.0,105961,435,2223,17523,48177,69848
380813815,2002.0,en-US,4.0,118576,2392,4578,16179,37102,65610
1577314808,1997.0,eng,4.0,104549,3440,6131,17848,33175,52136
399159010,2012.0,eng,4.0,118475,5179,9769,25994,41884,47767
553804677,2006.0,eng,4.0,118751,2360,4377,14772,44719,71793
64471837,1995.0,en-US,4.0,137047,2911,5797,22367,47814,67255
441017150,2009.0,eng,4.0,145157,1114,6415,36292,59321,53790
1439102767,2013.0,eng,4.0,109313,1206,3199,15490,47104,58265
1620610078,2011.0,eng,4.0,164832,4284,6932,23256,50731,91093
345418905,1982.0,eng,4.0,131562,657,3816,25663,53047,62809
1932664084,2004.0,eng,4.0,126864,3667,4891,18962,40649,62678
1416586288,2008.0,eng,4.0,110597,820,3719,23221,52865,38854
61020680,1987.0,eng,4.0,128450,912,2663,21970,55524,60818
373210086,2010.0,eng,4.0,158063,5814,11383,34292,50281,61348
067168390X,1985.0,en-US,4.0,111498,1080,2179,10686,29526,72959
393324826,2003.0,eng,4.0,122502,1992,5132,24229,49580,47169
1595143173,2011.0,en-US,4.0,140599,3103,4901,21147,45060,71923
765342405,1998.0,eng,4.0,115521,706,2793,16218,44173,61854
385342020,2009.0,eng,4.0,119105,3479,9323,32120,42968,38302
340606517,1982.0,eng,4.0,108338,1225,2361,12913,36982,59675
452287065,1970.0,eng,4.0,109944,2409,6094,24867,45871,42625
1416563687,2009.0,eng,4.0,119739,2295,7115,31384,49549,40103
345350685,1965.0,eng,4.0,124805,2453,3362,16312,41019,68627
1563892278,1989.0,eng,4.0,122540,2632,3868,16435,41523,74067
345465083,1999.0,en-US,4.0,111497,1391,3451,18065,41881,52196
038073186X,2003.0,eng,4.0,113718,1636,4727,22089,49875,45705
553328255,1894.0,eng,4.0,109754,471,1125,10089,37928,76945
198320272,1599.0,eng,4.0,119933,3318,13030,42014,46750,30806
307408841,2011.0,eng,4.0,110481,1951,7701,32350,50986,30001
140449140,-380.0,eng,4.0,110274,2772,7531,29394,42284,40766
074347757X,1593.0,en-US,4.0,126318,2869,9611,35666,47453,38641
312642970,2014.0,eng,4.0,162069,866,2056,14772,56494,103278
006621131X,2010.0,en-US,4.0,106542,3268,5377,17142,37031,54582
